Time,Voltage,Label
0.0,-0.05196049911181161,0
0.010001666944490749,1.5372631586706482,0
0.020003333888981498,-0.22682402979024038,0
0.030005000833472247,-0.9865433827994541,0
0.040006667777962995,0.24945588916004344,0
0.050008334722453744,0.5139709785792597,0
0.06001000166694449,-0.20358939995991598,0
0.07001166861143523,-0.22226087321249893,0
0.08001333555592599,0.18943517158351084,0
0.09001500250041675,0.0942345442591786,0
0.10001666944490749,-0.14621844778186507,0
0.11001833638939823,-0.1519339583858886,0
0.12002000333388899,0.07781057636687781,0
0.13002167027837974,-0.012631997921465955,0
0.14002333722287047,-0.03734302922111009,0
0.15002500416736123,0.03038953204519801,0
0.16002667111185198,0.000633371349166429,0
0.17002833805634274,0.02528033537492162,0
0.1800300050008335,-0.06489907007073349,0
0.19003167194532422,0.0008008568279056581,0
0.20003333888981498,-0.055497725833466675,0
0.21003500583430573,0.00785324477896644,0
0.22003667277879646,-0.02832482678798804,0
0.23003833972328722,0.021270521358094534,0
0.24004000666777797,0.028756149872782567,0
0.2500416736122687,0.012999009942268458,0
0.2600433405567595,-0.020119449469726196,0
0.2700450075012502,-0.04000702699591491,0
0.28004667444574094,0.037527449925696975,0
0.2900483413902317,-0.057450940631989404,0
0.30005000833472245,-0.061515883723095105,0
0.31005167527921323,0.007269986854400192,0
0.32005334222370396,-0.000586558079770365,0
0.3300550091681947,0.03201085535507652,0
0.3400566761126855,-0.08078932250299933,0
0.3500583430571762,-0.06683714511200833,0
0.360060010001667,0.010993744369474586,0
0.3700616769461577,-0.012949819040400525,0
0.38006334389064844,-0.005093202566817008,0
0.3900650108351392,-0.0706493313542819,0
0.40006667777962995,-0.039949372574387756,0
0.4100683447241207,0.006704502837669592,0
0.42007001166861146,-0.11718751687784923,0
0.4300716786131022,-0.01863575516935437,0
0.4400733455575929,-0.049425590971994324,0
0.4500750125020837,-0.02353123408206221,0
0.46007667944657443,0.012083393436498982,0
0.4700783463910652,-0.033154232823576206,0
0.48008001333555594,-0.03133926729300006,0
0.49008168028004667,-0.007282787653090268,0
0.5000833472245374,0.0005568156584075864,0
0.5100850141690282,-0.028368394212702937,0
0.520086681113519,0.03331200452607053,0
0.5300883480580096,0.05657501557247233,0
0.5400900150025004,-0.02307692995257229,0
0.5500916819469912,0.03747259424195133,0
0.5600933488914819,0.02295764508150786,0
0.5700950158359727,0.008176898746784745,0
0.5800966827804634,0.0316999129456869,0
0.5900983497249542,-0.032832850073860574,0
0.6001000166694449,-0.08891606756371769,0
0.6101016836139357,1.5589245107425012,0
0.6201033505584265,-0.21190242040924495,0
0.6301050175029171,-0.8843198624870395,0
0.6401066844474079,0.20629203622995523,0
0.6501083513918987,0.48070854607526126,0
0.6601100183363894,-0.15908896853110535,0
0.6701116852808802,-0.23538730766882407,0
0.680113352225371,0.20891112983113416,0
0.6901150191698616,0.10838997661274545,0
0.7001166861143524,-0.13359559794080833,0
0.7101183530588432,-0.07813656429738006,0
0.720120020003334,0.020774423705918782,0
0.7301216869478246,-0.03223946224885611,0
0.7401233538923154,-0.09625757721407804,0
0.7501250208368062,0.0021071983176949825,0
0.7601266877812969,-0.05211167490143506,0
0.7701283547257877,0.03526537546872624,0
0.7801300216702785,-0.07421455482530702,0
0.7901316886147691,-0.12524907049868228,0
0.8001333555592599,0.0395756634613339,0
0.8101350225037507,-0.02268675335809435,0
0.8201366894482414,-0.10055735179970376,0
0.8301383563927321,-0.02203367643828679,0
0.8401400233372229,0.04507796084593035,0
0.8501416902817136,0.01929381949464335,0
0.8601433572262044,-0.000479379605613856,0
0.8701450241706952,0.08612695336613548,0
0.8801466911151858,0.08682527767921829,0
0.8901483580596766,-0.030186780522618323,0
0.9001500250041674,-0.030675413774701205,0
0.9101516919486582,-0.01794562463444239,0
0.9201533588931489,0.0029976323103115335,0
0.9301550258376396,-0.08003719318477615,0
0.9401566927821304,-0.019337435172438425,0
0.9501583597266211,-0.0456306057839615,0
0.9601600266711119,-0.03034902931058239,0
0.9701616936156027,-0.08718227150055904,0
0.9801633605600933,-0.017839936593973243,0
0.9901650275045841,-0.05883679771192599,0
1.0001666944490748,0.006821469000481097,0
1.0101683613935657,0.010756889801204537,0
1.0201700283380564,-0.007659189866994623,0
1.030171695282547,-0.07737520968836191,0
1.040173362227038,-0.0640984502276454,0
1.0501750291715286,-0.04492905161379851,0
1.0601766961160193,0.0887080908495468,0
1.0701783630605102,-0.0652955191279884,0
1.0801800300050008,0.03172980645322052,0
1.0901816969494915,0.015107676771493155,0
1.1001833638939824,0.01981790695157563,0
1.110185030838473,0.04503898814539124,0
1.1201866977829638,0.0522957000941027,0
1.1301883647274547,-0.022419662688446987,0
1.1401900316719453,0.11849683390176456,0
1.1501916986164362,-0.04288518624574226,0
1.160193365560927,-0.05892525753056748,0
1.1701950325054176,0.031976468418509756,0
1.1801966994499085,0.06080675699958193,0
1.1901983663943991,-0.027848188271143694,0
1.2002000333388898,0.042252475056366263,0
1.2102017002833807,-0.04248244697372053,0
1.2202033672278714,-0.006354819427355333,0
1.230205034172362,1.5271583270460978,0
1.240206701116853,-0.1138021219812122,0
1.2502083680613436,-0.8965706885345212,0
1.2602100350058343,0.2619820328402124,0
1.2702117019503252,0.5027626932559016,0
1.2802133688948159,-0.2083100162481792,0
1.2902150358393065,-0.26919310738370283,0
1.3002167027837974,0.10289400772934776,0
1.310218369728288,0.12493168110352271,0
1.3202200366727788,-0.13019279963732802,0
1.3302217036172697,-0.08133358400908541,0
1.3402233705617603,0.14246530847002403,0
1.350225037506251,0.012891166613483412,0
1.360226704450742,-0.06393927661446654,0
1.3702283713952326,0.010916402863367368,0
1.3802300383397232,0.0979723873451203,0
1.3902317052842141,0.00937333839852758,0
1.4002333722287048,0.02182778490160037,0
1.4102350391731955,0.03398740624644282,0
1.4202367061176864,-0.08167850292634454,0
1.430238373062177,0.12998666109555937,0
1.440240040006668,0.09469493966348208,0
1.4502417069511586,-0.03402524081074528,0
1.4602433738956493,0.005112578365785821,0
1.4702450408401402,0.026193176945626225,0
1.4802467077846309,0.07458604003785353,0
1.4902483747291215,-0.028018543974596456,0
1.5002500416736124,-0.0546358922471698,0
1.510251708618103,0.005901703300670404,0
1.5202533755625938,-0.02721066483734552,0
1.5302550425070847,-0.0023512012758738913,0
1.5402567094515753,0.02694396989839745,0
1.550258376396066,-0.031488934184150004,0
1.560260043340557,-0.0037807758436330346,0
1.5702617102850476,-0.09687383157561524,0
1.5802633772295382,-0.04609381250773089,0
1.5902650441740291,0.11123504342218969,0
1.6002667111185198,-0.06670450306008978,0
1.6102683780630105,0.057761702570214624,0
1.6202700450075014,0.10946246520595114,0
1.630271711951992,-0.12910451196852743,0
1.6402733788964827,-0.010420730527492181,0
1.6502750458409736,0.11162688224466531,0
1.6602767127854643,-0.04344271444838596,0
1.670278379729955,-0.06098206879675277,0
1.6802800466744459,-0.018484774697147106,0
1.6902817136189365,0.09397745185031849,0
1.7002833805634272,-0.07196358439739207,0
1.710285047507918,-0.026739540163406458,0
1.7202867144524088,-0.03903623563673819,0
1.7302883813968994,-0.07180590235082852,0
1.7402900483413903,-0.05759982922601086,0
1.750291715285881,0.049967236668803594,0
1.7602933822303717,1.4891949377682772,0
1.7702950491748626,-0.23417301969914003,0
1.7802967161193533,-0.8959681550905428,0
1.7902983830638441,0.2237661449871455,0
1.8003000500083348,0.5138704357813326,0
1.8103017169528255,-0.22914794265451252,0
1.8203033838973164,-0.18852370319045408,0
1.830305050841807,0.28661967956285295,0
1.8403067177862977,0.12271842344214834,0
1.8503083847307886,-0.04874369637897549,0
1.8603100516752793,-0.0797224502669584,0
1.87031171861977,0.14574167983709876,0
1.8803133855642609,0.04433491033273147,0
1.8903150525087515,-0.11726643667432596,0
1.9003167194532422,0.027594671980731247,0
1.910318386397733,0.05790301606293812,0
1.9203200533422238,-0.0502020227124899,0
1.9303217202867144,0.027363143534950864,0
1.9403233872312053,0.050718306477330624,0
1.950325054175696,0.015741473030947428,0
1.9603267211201867,-0.039747843237815494,0
1.9703283880646776,0.00560780875849816,0
1.9803300550091683,0.004306535644008326,0
1.990331721953659,-0.11008565509674012,0
2.0003333888981496,0.0416909496180474,0
2.0103350558426407,0.06517877838567217,0
2.0203367227871314,-0.008191488685408503,0
2.030338389731622,0.01801153266037136,0
2.0403400566761127,-0.007845882374191078,0
2.0503417236206034,0.04113149821443475,0
2.060343390565094,-0.034548729644386565,0
2.070345057509585,-0.06425924342132064,0
2.080346724454076,-0.05436238555929915,0
2.0903483913985665,-0.017180345338378103,0
2.100350058343057,0.03783578657730673,0
2.110351725287548,0.0493544234879518,0
2.1203533922320386,0.02376712943807198,0
2.1303550591765297,0.034769462916322,0
2.1403567261210203,0.04319100385205518,0
2.150358393065511,-0.006823074575703365,0
2.1603600600100017,-0.01664372479863507,0
2.1703617269544924,-0.037100136772799074,0
2.180363393898983,0.02782297000284314,0
2.190365060843474,-0.03032631442464849,0
2.200366727787965,-0.05296182995755442,0
2.2103683947324555,-0.009775316116629183,0
2.220370061676946,-0.12733929608908087,0
2.230371728621437,-0.04377323010234971,0
2.2403733955659275,0.027707754347939085,0
2.2503750625104186,-0.002839223514149559,0
2.2603767294549093,-0.10807297337540987,0
2.2703783963994,-0.03775226219070546,0
2.2803800633438907,-0.11946512291391376,0
2.2903817302883813,-0.021426473412196417,0
2.3003833972328724,-0.005469852338089793,0
2.310385064177363,-0.015122866049074788,0
2.320386731121854,0.06207416945234195,0
2.3303883980663445,0.00363973035048052,0
2.340390065010835,-0.026817996006280837,0
2.350391731955326,0.04231610863251029,0
2.360393398899817,0.04087787140859777,0
2.3703950658443076,0.13174875697361108,0
2.3803967327887983,0.04049068061526726,0
2.390398399733289,-0.06270070004814361,0
2.4004000666777796,0.009192665046472315,0
2.4104017336222703,0.0067402292637227385,0
2.4204034005667614,-0.04366609788353687,0
2.430405067511252,0.08575584925876083,0
2.4404067344557427,0.01044119999333065,0
2.4504084014002334,-0.026389841284935996,0
2.460410068344724,-0.05067801763104912,0
2.4704117352892148,-0.02138463998031783,0
2.480413402233706,-0.008696163595903852,0
2.4904150691781965,0.005993727175082577,0
2.5004167361226872,0.09798196705642612,0
2.510418403067178,1.5491454466350423,0
2.5204200700116686,-0.2497056386625075,0
2.5304217369561592,-0.8694015440551196,0
2.5404234039006504,0.2466294943318619,0
2.550425070845141,0.45894730186930743,0
2.5604267377896317,-0.3033749549154222,0
2.5704284047341224,-0.15382029748206139,0
2.580430071678613,0.11213992189256541,0
2.590431738623104,0.16398839149720185,0
2.600433405567595,-0.13601546921442895,0
2.6104350725120855,-0.07726843827422471,0
2.620436739456576,0.044406284642417394,0
2.630438406401067,0.07049570379528883,0
2.6404400733455575,-0.05816007612817935,0
2.6504417402900486,-0.06317805067708493,0
2.6604434072345393,0.10581191332512938,0
2.67044507417903,0.06964716604881414,0
2.6804467411235207,0.07708286034553603,0
2.6904484080680113,-0.10184904428420172,0
2.700450075012502,-0.08840785089775477,0
2.710451741956993,-0.04829372773761209,0
2.720453408901484,-0.02287459099659565,0
2.7304550758459745,0.01785318942237384,0
2.740456742790465,0.02100016279657468,0
2.750458409734956,-0.032052629192252095,0
2.7604600766794465,0.09582604883306639,0
2.7704617436239376,0.024871285383762626,0
2.7804634105684283,0.023127931095290974,0
2.790465077512919,-0.049461229622337455,0
2.8004667444574096,0.07563378379857477,0
2.8104684114019003,0.056259103454026016,0
2.820470078346391,0.03190005856604707,0
2.830471745290882,-0.007044425819545919,0
2.8404734122353728,-0.0624218502465693,0
2.8504750791798634,-0.014639389982168093,0
2.860476746124354,0.00570376332417579,0
2.8704784130688448,-0.0750961184435891,0
2.880480080013336,0.02468288870887817,0
2.8904817469578266,-0.03796815487156259,0
2.9004834139023172,-0.06324113609894255,0
2.910485080846808,0.05750330410079633,0
2.9204867477912986,0.0196907902299139,0
2.9304884147357892,0.030942417538149077,0
2.9404900816802804,0.022850831256410773,0
2.950491748624771,0.06784939690435428,0
2.9604934155692617,0.008204283335046204,0
2.9704950825137524,0.020541866221706766,0
2.980496749458243,1.5716345133718896,0
2.9904984164027337,-0.19145986865934966,0
3.000500083347225,-0.8508541886634228,0
3.0105017502917155,0.250694045593841,0
